Temp,Humidity,Presure,Label
33.19,55.82,1008.89,blazing_sun
33.21,55.53,1008.88,blazing_sun
33.22,55.33,1008.84,blazing_sun
33.23,55.18,1008.84,blazing_sun
33.25,55.17,1008.86,blazing_sun
33.26,55.24,1008.86,blazing_sun
33.27,55.41,1008.85,blazing_sun
33.28,55.52,1008.86,blazing_sun
33.27,55.94,1008.87,blazing_sun
33.28,56.02,1008.85,blazing_sun
33.29,55.88,1008.85,blazing_sun
33.3,55.94,1008.87,blazing_sun
33.31,55.76,1008.87,blazing_sun
33.33,55.61,1008.84,blazing_sun
33.34,55.44,1008.86,blazing_sun
33.35,55.56,1008.85,blazing_sun
33.32,55.83,1008.87,blazing_sun
33.33,56.03,1008.87,blazing_sun
33.33,55.89,1008.85,blazing_sun
33.35,56.09,1008.87,blazing_sun
33.36,56.25,1008.86,blazing_sun
33.36,56.19,1008.87,blazing_sun
33.37,56.2,1008.88,blazing_sun
33.37,56.13,1008.87,blazing_sun
33.38,56.07,1008.87,blazing_sun
33.38,56.03,1008.86,blazing_sun
33.38,56.18,1008.87,blazing_sun
33.38,56.48,1008.86,blazing_sun
33.38,56.19,1008.85,blazing_sun
33.38,56.18,1008.86,blazing_sun
33.37,56.15,1008.87,blazing_sun
33.36,56.15,1008.87,blazing_sun
33.36,56.37,1008.91,blazing_sun
33.37,56.51,1008.86,blazing_sun
33.37,56.34,1008.86,blazing_sun
33.37,56.52,1008.9,blazing_sun
33.36,56.32,1008.88,blazing_sun
33.33,56.37,1008.87,blazing_sun
33.31,56.34,1008.87,blazing_sun
33.29,56.35,1008.88,blazing_sun
33.28,56.22,1008.86,blazing_sun
33.27,55.95,1008.85,blazing_sun
33.27,55.78,1008.91,blazing_sun
33.28,55.8,1008.87,blazing_sun
33.28,55.72,1008.86,blazing_sun
33.29,55.73,1008.83,blazing_sun
33.29,55.83,1008.86,blazing_sun
33.29,55.66,1008.84,blazing_sun
33.28,55.75,1008.83,blazing_sun
33.3,55.78,1008.9,blazing_sun
33.3,55.84,1008.88,blazing_sun
33.3,56.13,1008.89,blazing_sun
33.3,56.31,1008.9,blazing_sun
33.3,56.2,1008.88,blazing_sun
33.29,56.35,1008.88,blazing_sun
33.29,56.37,1008.89,blazing_sun
33.29,56.01,1008.87,blazing_sun
33.3,55.38,1008.87,blazing_sun
33.3,55.59,1008.86,blazing_sun
33.31,55.05,1008.84,blazing_sun
33.33,55.33,1008.85,blazing_sun
33.34,55.45,1008.87,blazing_sun
33.36,55.53,1008.82,blazing_sun
33.37,55.31,1008.86,blazing_sun
33.37,55.53,1008.84,blazing_sun
33.36,55.85,1008.86,blazing_sun
33.35,56.05,1008.86,blazing_sun
33.34,56.1,1008.88,blazing_sun
33.33,56.22,1008.89,blazing_sun
33.33,55.71,1008.87,blazing_sun
33.34,55.85,1008.89,blazing_sun
33.34,55.96,1008.91,blazing_sun
33.34,56.1,1008.88,blazing_sun
33.33,56.22,1008.86,blazing_sun
33.32,56.19,1008.87,blazing_sun
33.32,56.24,1008.89,blazing_sun
33.33,56.21,1008.89,blazing_sun
33.33,56.29,1008.89,blazing_sun
33.33,56.22,1008.87,blazing_sun
33.34,56.24,1008.88,blazing_sun
33.33,56.35,1008.86,blazing_sun
33.33,56.55,1008.89,blazing_sun
33.33,56.15,1008.88,blazing_sun
33.32,55.67,1008.88,blazing_sun
33.31,55.52,1008.86,blazing_sun
33.32,55.69,1008.91,blazing_sun
33.32,55.96,1008.89,blazing_sun
33.32,56.1,1008.86,blazing_sun
33.33,55.96,1008.86,blazing_sun
33.34,55.92,1008.85,blazing_sun
33.34,55.81,1008.88,blazing_sun
33.34,55.76,1008.87,blazing_sun
33.34,55.73,1008.88,blazing_sun
33.35,56.28,1008.88,blazing_sun
33.34,56.41,1008.86,blazing_sun
33.32,56.95,1008.86,blazing_sun
33.3,56.69,1008.87,blazing_sun
33.28,56.58,1008.88,blazing_sun
33.28,56.68,1008.89,blazing_sun
33.27,56.43,1008.88,blazing_sun
33.27,56.33,1008.89,blazing_sun
33.28,56.37,1008.91,blazing_sun
33.29,56.32,1008.9,blazing_sun
33.29,56.49,1008.89,blazing_sun
33.28,56.73,1008.88,blazing_sun
33.28,57.01,1008.88,blazing_sun
33.28,56.91,1008.89,blazing_sun
33.28,56.61,1008.89,blazing_sun
33.28,56.46,1008.88,blazing_sun
33.28,56.54,1008.91,blazing_sun
33.28,56.25,1008.92,blazing_sun
33.29,55.95,1008.9,blazing_sun
33.3,55.84,1008.9,blazing_sun
33.32,55.63,1008.93,blazing_sun
33.33,55.7,1008.9,blazing_sun
33.34,55.8,1008.92,blazing_sun
33.35,56.01,1008.95,blazing_sun
33.36,56.16,1008.93,blazing_sun
33.37,55.9,1008.91,blazing_sun
33.39,55.38,1008.92,blazing_sun
33.45,54.46,1008.9,blazing_sun
33.54,54.16,1008.88,blazing_sun
33.59,54.42,1008.92,blazing_sun
33.6,54.41,1008.95,blazing_sun
33.6,54.53,1008.92,blazing_sun
33.61,54.47,1008.93,blazing_sun
33.62,54.47,1008.91,blazing_sun
33.62,54.59,1008.91,blazing_sun
33.62,54.58,1008.91,blazing_sun
33.63,54.43,1008.94,blazing_sun
33.63,54.37,1008.95,blazing_sun
33.62,54.28,1008.95,blazing_sun
33.6,54.12,1008.93,blazing_sun
33.59,54.2,1008.97,blazing_sun
33.58,54.1,1008.95,blazing_sun
33.58,54.13,1008.95,blazing_sun
33.59,54.1,1008.93,blazing_sun
33.59,54.12,1008.93,blazing_sun
33.58,54.08,1008.95,blazing_sun
33.57,53.98,1008.92,blazing_sun
33.56,54.09,1008.93,blazing_sun
33.56,54.33,1008.95,blazing_sun
33.55,54.47,1008.92,blazing_sun
33.56,54.54,1008.94,blazing_sun
33.57,54.65,1008.95,blazing_sun
33.55,54.53,1008.96,blazing_sun
33.57,54.38,1008.91,blazing_sun
33.62,53.41,1008.92,blazing_sun
33.68,53.27,1008.93,blazing_sun
33.7,53.4,1008.95,blazing_sun
33.71,53.58,1008.95,blazing_sun
33.72,54.08,1008.96,blazing_sun
33.72,54.26,1008.95,blazing_sun
33.71,54.2,1008.93,blazing_sun
33.7,54.56,1008.95,blazing_sun
33.69,54.55,1008.96,blazing_sun
33.68,54.59,1008.98,blazing_sun
33.67,54.57,1008.96,blazing_sun
33.66,54.67,1008.95,blazing_sun
33.64,54.67,1008.95,blazing_sun
33.63,54.64,1008.98,blazing_sun
33.63,54.67,1008.94,blazing_sun
33.63,54.64,1008.97,blazing_sun
33.62,54.76,1008.97,blazing_sun
33.63,54.78,1008.97,blazing_sun
33.62,55,1008.96,blazing_sun
33.58,54.83,1008.94,blazing_sun
33.55,54.81,1008.98,blazing_sun
33.55,54.81,1008.96,blazing_sun
33.55,54.77,1008.95,blazing_sun
33.54,54.78,1008.97,blazing_sun
33.53,54.89,1008.97,blazing_sun
33.52,54.95,1008.98,blazing_sun
33.51,55.16,1008.95,blazing_sun
33.5,55.23,1008.96,blazing_sun
33.49,55.16,1008.97,blazing_sun
33.47,55.03,1008.96,blazing_sun
33.46,54.94,1008.96,blazing_sun
33.46,54.99,1009,blazing_sun
33.45,55.18,1009.01,blazing_sun
33.45,55.23,1008.99,blazing_sun
33.44,55.49,1008.97,blazing_sun
33.43,55.54,1008.97,blazing_sun
33.42,55.82,1008.97,blazing_sun
33.4,55.87,1008.99,blazing_sun
33.37,55.54,1008.98,blazing_sun
33.34,55.04,1008.97,blazing_sun
33.32,54.97,1008.95,blazing_sun
33.33,55.04,1008.99,blazing_sun
33.32,55.09,1008.96,blazing_sun
33.31,55.38,1008.96,blazing_sun
33.31,55.59,1008.96,blazing_sun
33.31,55.57,1008.96,blazing_sun
33.32,55.45,1009.01,blazing_sun
33.32,55.4,1008.97,blazing_sun
33.33,55.74,1008.95,blazing_sun
33.33,55.45,1008.96,blazing_sun
33.35,55.31,1009,blazing_sun
33.36,55.29,1009,blazing_sun
33.37,55.28,1008.98,blazing_sun
33.37,55.47,1009,blazing_sun
33.37,55.62,1008.96,blazing_sun
33.35,55.27,1009.02,blazing_sun
33.32,54.97,1008.99,blazing_sun
33.3,54.92,1008.97,blazing_sun
33.31,55.05,1008.97,blazing_sun
33.3,54.77,1009.03,blazing_sun
33.29,54.66,1009.02,blazing_sun
33.28,54.56,1008.98,blazing_sun
33.28,54.55,1009,blazing_sun
33.28,54.74,1008.98,blazing_sun
33.28,55.16,1008.98,blazing_sun
33.28,55.34,1008.99,blazing_sun
33.28,55.52,1009.01,blazing_sun
33.29,55.35,1009,blazing_sun
33.29,55.81,1009.02,blazing_sun
33.31,55.79,1009.04,blazing_sun
33.31,55.79,1008.99,blazing_sun
33.32,55.78,1008.98,blazing_sun
33.34,54.93,1009.02,blazing_sun
33.35,54.86,1009,blazing_sun
33.39,54.06,1009.01,blazing_sun
33.43,53.69,1009.01,blazing_sun
33.47,53.61,1008.98,blazing_sun
33.51,53.66,1008.99,blazing_sun
33.53,53.76,1009.03,blazing_sun
33.55,54.03,1009.02,blazing_sun
33.55,54.48,1009.02,blazing_sun
33.51,55.34,1009.02,blazing_sun
33.5,55.16,1009,blazing_sun
33.48,55.09,1009.01,blazing_sun
33.47,55.36,1009.04,blazing_sun
33.46,55.25,1009.01,blazing_sun
33.44,55.09,1009.02,blazing_sun
33.42,55.09,1009.03,blazing_sun
33.39,55.39,1009.03,blazing_sun
33.36,55.55,1009,blazing_sun
33.33,55.48,1009.01,blazing_sun
33.29,55.6,1009.02,blazing_sun
33.26,55.29,1009.02,blazing_sun
33.25,55.21,1009.02,blazing_sun
33.24,54.85,1008.99,blazing_sun
33.23,54.6,1009.02,blazing_sun
33.24,54.5,1009.03,blazing_sun
33.25,54.55,1009.03,blazing_sun
33.25,54.6,1008.99,blazing_sun
33.26,54.69,1009.03,blazing_sun
33.26,54.81,1009.04,blazing_sun
33.27,55.28,1009.02,blazing_sun
33.27,55.8,1009,blazing_sun
33.27,56.29,1009.01,blazing_sun
33.27,56.28,1009,blazing_sun
33.26,56.27,1009,blazing_sun
33.25,56.29,1009.01,blazing_sun
33.24,56.06,1009.01,blazing_sun
33.21,56.12,1008.98,blazing_sun
33.21,56.23,1008.99,blazing_sun
33.2,56.12,1008.99,blazing_sun
33.2,56.13,1009,blazing_sun
33.17,56.01,1008.98,blazing_sun
33.17,55.9,1009.02,blazing_sun
33.17,55.26,1009.01,blazing_sun
33.18,55.48,1009,blazing_sun
33.19,55.95,1009.02,blazing_sun
33.19,55.7,1008.98,blazing_sun
33.2,55.59,1008.98,blazing_sun
33.21,55.51,1008.98,blazing_sun
33.22,55.35,1009.01,blazing_sun
33.23,55.34,1008.99,blazing_sun
33.24,55.57,1009.02,blazing_sun
33.23,55.79,1009.03,blazing_sun
33.24,55.85,1009,blazing_sun
33.24,55.68,1009.02,blazing_sun
33.25,55.92,1009.01,blazing_sun
33.25,56.06,1009,blazing_sun
33.26,55.76,1009.02,blazing_sun
33.29,55.17,1009.03,blazing_sun
33.32,54.8,1009.02,blazing_sun
33.35,54.72,1009.02,blazing_sun
33.31,55.46,1009.03,blazing_sun
33.3,55.41,1009.01,blazing_sun
33.29,55.22,1009.04,blazing_sun
33.25,56.05,1009,blazing_sun
33.24,55.74,1009.01,blazing_sun
33.23,55.48,1009.02,blazing_sun
33.22,55.4,1009.03,blazing_sun
33.22,55.27,1009.01,blazing_sun
33.23,55.32,1009.04,blazing_sun
33.23,56.11,1009.03,blazing_sun
33.26,55.33,1009.03,blazing_sun
33.28,55.46,1009.03,blazing_sun
33.28,55.63,1009.01,blazing_sun
33.3,55.52,1009.01,blazing_sun
33.31,55.15,1009.05,blazing_sun
33.32,55,1009.05,blazing_sun
33.33,55.13,1009.01,blazing_sun
33.35,55.21,1009.02,blazing_sun
33.37,55.06,1009.03,blazing_sun
33.4,55.16,1009.07,blazing_sun
33.39,55.48,1009.06,blazing_sun
33.4,55.82,1009.04,blazing_sun
33.38,55.87,1009.07,blazing_sun
33.34,55.98,1009.04,blazing_sun
33.31,56.22,1009.04,blazing_sun
33.27,56.61,1009.06,blazing_sun
33.25,56.22,1009.06,blazing_sun
33.23,56.6,1009.06,blazing_sun
33.2,56.72,1009.02,blazing_sun
33.19,56.87,1009.03,blazing_sun
33.17,56.68,1009.03,blazing_sun
33.16,56.67,1009.02,blazing_sun
33.17,56.5,1009.04,blazing_sun
33.17,56.47,1009.03,blazing_sun
33.17,56.34,1009.05,blazing_sun
33.17,56.29,1009.05,blazing_sun
33.17,56.38,1009.04,blazing_sun
33.18,56.72,1009.04,blazing_sun
33.19,56.81,1009.03,blazing_sun
33.2,56.69,1009.08,blazing_sun
33.21,56.5,1009.08,blazing_sun
33.22,56.49,1009.05,blazing_sun
33.23,56.46,1009.08,blazing_sun
33.23,56.43,1009.08,blazing_sun
33.24,56.44,1009.07,blazing_sun
33.25,56.54,1009.09,blazing_sun
33.25,56.62,1009.08,blazing_sun
33.25,56.87,1009.04,blazing_sun
33.25,57.45,1009.08,blazing_sun
33.24,57.41,1009.1,blazing_sun
33.24,57.21,1009.07,blazing_sun
33.24,57.17,1009.11,blazing_sun
33.23,57.11,1009.1,blazing_sun
33.23,57.25,1009.06,blazing_sun
33.22,57.36,1009.07,blazing_sun
33.2,57.65,1009.08,blazing_sun
33.17,57.37,1009.07,blazing_sun
33.16,57.48,1009.12,blazing_sun
33.16,57.63,1009.09,blazing_sun
33.16,57.67,1009.07,blazing_sun
33.15,57.71,1009.06,blazing_sun
33.15,57.83,1009.08,blazing_sun
33.14,57.55,1009.03,blazing_sun
33.14,57.63,1009.02,blazing_sun
33.15,57.23,1009.09,blazing_sun
33.14,56.87,1009.07,blazing_sun
33.14,56.82,1009.07,blazing_sun
33.13,57.39,1009.04,blazing_sun
33.13,57.68,1009.04,blazing_sun
33.13,57.51,1009.07,blazing_sun
33.11,57.44,1009.08,blazing_sun
33.11,57.46,1009.13,blazing_sun
33.07,58.26,1009.12,blazing_sun
33.04,58.57,1009.12,blazing_sun
33.01,58.98,1009.11,blazing_sun
32.92,59.44,1009.12,blazing_sun
32.89,59.48,1009.1,blazing_sun
32.91,58.57,1009.12,blazing_sun
32.9,57.82,1009.11,blazing_sun
32.9,57.6,1009.12,blazing_sun
32.9,56.69,1009.13,blazing_sun
32.91,56.6,1009.11,blazing_sun
32.91,56.48,1009.12,blazing_sun
32.9,56.53,1009.09,blazing_sun
32.91,56.45,1009.12,blazing_sun
32.93,56.34,1009.12,blazing_sun
32.95,56.77,1009.12,blazing_sun
32.96,57.11,1009.11,blazing_sun
32.96,57.3,1009.11,blazing_sun
32.97,57.48,1009.13,blazing_sun
32.97,57.13,1009.11,blazing_sun
32.95,57.35,1009.15,blazing_sun
32.95,57.03,1009.11,blazing_sun
32.97,57.23,1009.15,blazing_sun
32.96,57.8,1009.15,blazing_sun
32.96,57.3,1009.12,blazing_sun
32.97,57.3,1009.12,blazing_sun
32.96,57.18,1009.13,blazing_sun
32.97,57.22,1009.12,blazing_sun
32.98,57.25,1009.14,blazing_sun
32.98,57.15,1009.14,blazing_sun
32.98,57.07,1009.1,blazing_sun
32.99,56.91,1009.14,blazing_sun
33,56.76,1009.12,blazing_sun
32.98,57.15,1009.14,blazing_sun
32.96,57.26,1009.15,blazing_sun
32.97,57.31,1009.15,blazing_sun
32.97,57.05,1009.11,blazing_sun
32.98,56.81,1009.12,blazing_sun
32.98,56.69,1009.13,blazing_sun
33,56.87,1009.09,blazing_sun
33.01,57.04,1009.14,blazing_sun
33.01,57.13,1009.11,blazing_sun
33.02,56.92,1009.13,blazing_sun
33.03,56.76,1009.14,blazing_sun
33.03,56.79,1009.19,blazing_sun
33.03,57,1009.16,blazing_sun
33.03,57.1,1009.15,blazing_sun
33.03,57.14,1009.15,blazing_sun
33.04,57.13,1009.12,blazing_sun
33.05,56.94,1009.15,blazing_sun
33.06,56.88,1009.15,blazing_sun
33.06,56.95,1009.13,blazing_sun
33.06,57.32,1009.13,blazing_sun
33.05,57.71,1009.15,blazing_sun
33.04,57.43,1009.14,blazing_sun
33.03,57.03,1009.12,blazing_sun
33.03,56.71,1009.15,blazing_sun
33.02,56.36,1009.13,blazing_sun
33.02,56.59,1009.14,blazing_sun
33.03,57.14,1009.14,blazing_sun
33.03,57.57,1009.14,blazing_sun
33.03,57.83,1009.13,blazing_sun
33,58.12,1009.16,blazing_sun
32.98,58.1,1009.16,blazing_sun
32.95,57.45,1009.13,blazing_sun
32.91,57.94,1009.15,blazing_sun
32.88,58.1,1009.16,blazing_sun
32.84,57.19,1009.15,blazing_sun
32.79,58.27,1009.15,blazing_sun
32.73,59.1,1009.16,blazing_sun
32.69,58.29,1009.15,blazing_sun
32.67,57.39,1009.15,blazing_sun
32.64,56.98,1009.14,blazing_sun
32.62,57.03,1009.16,blazing_sun
32.59,57.8,1009.13,blazing_sun
32.56,58.09,1009.16,blazing_sun
32.55,58.29,1009.14,blazing_sun
32.53,58.44,1009.15,blazing_sun
32.52,58.68,1009.17,blazing_sun
32.5,58.39,1009.14,blazing_sun
32.51,58.2,1009.17,blazing_sun
32.49,58.75,1009.17,blazing_sun
32.47,59.27,1009.15,blazing_sun
32.45,59.15,1009.16,blazing_sun
32.41,59.21,1009.21,blazing_sun
32.38,59.04,1009.14,blazing_sun
32.37,59.33,1009.16,blazing_sun
32.32,59.45,1009.17,blazing_sun
32.29,59.63,1009.19,blazing_sun
32.24,59.51,1009.16,blazing_sun
32.21,59.68,1009.2,blazing_sun
32.19,59.14,1009.16,blazing_sun
32.21,58.91,1009.17,blazing_sun
32.23,58.62,1009.19,blazing_sun
32.25,58.63,1009.18,blazing_sun
32.25,58.72,1009.21,blazing_sun
32.26,59.67,1009.23,blazing_sun
32.26,59.22,1009.21,blazing_sun
32.26,59.3,1009.18,blazing_sun
32.25,59.52,1009.2,blazing_sun
32.24,59.78,1009.18,blazing_sun
32.23,59.52,1009.21,blazing_sun
32.21,59.61,1009.22,blazing_sun
32.18,59.5,1009.2,blazing_sun
32.16,59.52,1009.19,blazing_sun
32.15,59.67,1009.2,blazing_sun
32.15,59.22,1009.21,blazing_sun
32.15,58.93,1009.22,blazing_sun
32.15,59.14,1009.2,blazing_sun
32.14,59.7,1009.21,blazing_sun
32.14,59.97,1009.22,blazing_sun
32.13,60.25,1009.18,blazing_sun
32.1,60.68,1009.16,blazing_sun
32.08,60.77,1009.2,blazing_sun
32.06,61.09,1009.22,blazing_sun
32.07,60.41,1009.21,blazing_sun
32.05,60.54,1009.19,blazing_sun
32.06,60.52,1009.21,blazing_sun
32.06,60.11,1009.2,blazing_sun
32.06,60.3,1009.18,blazing_sun
32.06,60.54,1009.24,blazing_sun
32.06,60.76,1009.19,blazing_sun
32.06,61.03,1009.17,blazing_sun
32.05,61.07,1009.19,blazing_sun
32.04,61.04,1009.19,blazing_sun
32.02,60.97,1009.2,blazing_sun
32.01,61.25,1009.18,blazing_sun
32,61.54,1009.2,blazing_sun
31.99,61.53,1009.18,blazing_sun
31.99,61.75,1009.2,blazing_sun
31.99,61.38,1009.2,blazing_sun
31.99,61.16,1009.22,blazing_sun
32,61.01,1009.2,blazing_sun
31.99,61.51,1009.23,blazing_sun
31.97,61.29,1009.23,blazing_sun
31.94,61.55,1009.21,blazing_sun
31.91,61.43,1009.21,blazing_sun
31.88,61.42,1009.19,blazing_sun
31.87,60.89,1009.21,blazing_sun
31.87,60.71,1009.22,blazing_sun
31.87,60.9,1009.22,blazing_sun
31.87,61.23,1009.2,blazing_sun
31.88,61.33,1009.22,blazing_sun
31.88,61.41,1009.21,blazing_sun
31.86,62.17,1009.2,blazing_sun
31.81,62.96,1009.2,blazing_sun
31.79,62.68,1009.23,blazing_sun
31.76,63.01,1009.23,blazing_sun
31.78,61.71,1009.24,blazing_sun
31.79,61.55,1009.17,blazing_sun
31.8,61.41,1009.2,blazing_sun
31.81,61.49,1009.21,blazing_sun
31.83,61.23,1009.24,blazing_sun
31.85,60.78,1009.24,blazing_sun
31.85,61.07,1009.19,blazing_sun
31.85,61.22,1009.2,blazing_sun
31.86,61.49,1009.21,blazing_sun
31.86,61.56,1009.25,blazing_sun
31.86,61.44,1009.21,blazing_sun
31.86,61.25,1009.25,blazing_sun
31.85,61.22,1009.21,blazing_sun
31.84,61.71,1009.26,blazing_sun
31.82,62.55,1009.21,blazing_sun
31.8,62.7,1009.26,blazing_sun
31.8,62.55,1009.25,blazing_sun
31.8,62.51,1009.26,blazing_sun
31.8,62.76,1009.25,blazing_sun
31.81,62.84,1009.26,blazing_sun
31.83,62.44,1009.28,blazing_sun
31.84,61.98,1009.27,blazing_sun
31.85,61.8,1009.24,blazing_sun
31.86,61.7,1009.26,blazing_sun
31.85,62.02,1009.24,blazing_sun
31.84,61.96,1009.26,blazing_sun
31.84,61.5,1009.26,blazing_sun
31.83,61.36,1009.25,blazing_sun
31.84,61.37,1009.23,blazing_sun
31.86,60.99,1009.25,blazing_sun
31.88,60.79,1009.28,blazing_sun
31.9,60.84,1009.27,blazing_sun
31.88,61.95,1009.26,blazing_sun
31.84,62.53,1009.26,blazing_sun
31.82,61.9,1009.28,blazing_sun
31.85,60.94,1009.31,blazing_sun
31.86,60.79,1009.27,blazing_sun
31.87,61.49,1009.29,blazing_sun
31.88,61.51,1009.3,blazing_sun
31.89,61.17,1009.28,blazing_sun
31.92,60.49,1009.3,blazing_sun
31.93,60.73,1009.31,blazing_sun
31.95,60.92,1009.29,blazing_sun
31.96,60.49,1009.3,blazing_sun
31.97,60.51,1009.28,blazing_sun
31.97,60.54,1009.3,blazing_sun
31.97,60.66,1009.29,blazing_sun
31.96,60.7,1009.27,blazing_sun
31.96,60.91,1009.33,blazing_sun
31.96,61.27,1009.28,blazing_sun
31.94,61.49,1009.3,blazing_sun
31.93,61.53,1009.28,blazing_sun
31.94,61.4,1009.31,blazing_sun
31.96,61.17,1009.29,blazing_sun
31.97,61.09,1009.26,blazing_sun
31.97,60.7,1009.29,blazing_sun
31.99,60.53,1009.28,blazing_sun
31.99,61.04,1009.29,blazing_sun
32,61.25,1009.29,blazing_sun
31.99,61.34,1009.3,blazing_sun
32,60.99,1009.33,blazing_sun
31.99,60.76,1009.3,blazing_sun
31.99,61.01,1009.33,blazing_sun
31.99,61.29,1009.33,blazing_sun
31.99,60.87,1009.31,blazing_sun
31.99,61.02,1009.36,blazing_sun
31.98,61.17,1009.3,blazing_sun
31.96,61.22,1009.32,blazing_sun
31.97,60.81,1009.36,blazing_sun
31.97,61.27,1009.35,blazing_sun
31.96,61.41,1009.37,blazing_sun
31.95,61.48,1009.36,blazing_sun
31.92,61.81,1009.37,blazing_sun
31.89,61.99,1009.38,blazing_sun
31.89,62.02,1009.34,blazing_sun
31.89,61.51,1009.35,blazing_sun
31.89,61.02,1009.34,blazing_sun
31.93,60.22,1009.35,blazing_sun
31.94,60.45,1009.3,blazing_sun
31.97,59.91,1009.35,blazing_sun
31.99,60.33,1009.33,blazing_sun
31.99,60.92,1009.38,blazing_sun
31.98,61.04,1009.35,blazing_sun
31.99,60.83,1009.35,blazing_sun
32,61.09,1009.35,blazing_sun
31.99,60.89,1009.34,blazing_sun
31.99,60.6,1009.34,blazing_sun
31.99,60.7,1009.35,blazing_sun
31.98,60.24,1009.36,blazing_sun
31.98,60.86,1009.37,blazing_sun
31.98,60.29,1009.38,blazing_sun
31.99,60.35,1009.37,blazing_sun
31.98,60.75,1009.37,blazing_sun
31.96,60.75,1009.38,blazing_sun
31.98,60.63,1009.4,blazing_sun
31.99,60.63,1009.36,blazing_sun
32.01,60.58,1009.38,blazing_sun
32.01,60.69,1009.39,blazing_sun
32.01,60.64,1009.42,blazing_sun
32.01,61.09,1009.42,blazing_sun
31.99,61.59,1009.38,blazing_sun
31.99,61.12,1009.4,blazing_sun
31.99,60.19,1009.37,blazing_sun
31.99,60.1,1009.39,blazing_sun
32,59.34,1009.4,blazing_sun
32.03,58.97,1009.39,blazing_sun
32.04,59.25,1009.4,blazing_sun
32.05,59.35,1009.4,blazing_sun
32.05,59.49,1009.4,blazing_sun
32.05,59.67,1009.38,blazing_sun
32.05,60.23,1009.39,blazing_sun
32.05,60.67,1009.38,blazing_sun
32.05,60.78,1009.37,blazing_sun
32.06,60.35,1009.37,blazing_sun
32.05,60.19,1009.37,blazing_sun
32.06,60.42,1009.39,blazing_sun
32.05,60.53,1009.4,blazing_sun
32.04,60.7,1009.38,blazing_sun
32.05,60.11,1009.39,blazing_sun
32.06,60.28,1009.4,blazing_sun
32.09,60.37,1009.43,blazing_sun
32.18,59.55,1009.42,blazing_sun
32.23,59.38,1009.42,blazing_sun
32.27,58.94,1009.39,blazing_sun
32.38,58.22,1009.43,blazing_sun
32.5,57.62,1009.38,blazing_sun
32.52,57.76,1009.38,blazing_sun
32.54,57.77,1009.38,blazing_sun
32.53,57.9,1009.37,blazing_sun
32.52,58.04,1009.4,blazing_sun
32.52,58.62,1009.43,blazing_sun
32.5,58.64,1009.39,blazing_sun
32.53,58.2,1009.35,blazing_sun
32.59,57.72,1009.38,blazing_sun
32.64,57.74,1009.37,blazing_sun
32.66,58.1,1009.4,blazing_sun
32.66,58.4,1009.4,blazing_sun
32.65,58.3,1009.4,blazing_sun
32.64,58.05,1009.39,blazing_sun
32.63,58.54,1009.42,blazing_sun
32.6,58.44,1009.4,blazing_sun
32.57,58.58,1009.4,blazing_sun
32.53,59.73,1009.42,blazing_sun
32.49,59.73,1009.43,blazing_sun
32.44,60.58,1009.43,blazing_sun
32.41,60.38,1009.43,blazing_sun
32.39,59.45,1009.43,blazing_sun
32.38,59.23,1009.45,blazing_sun
32.35,59.61,1009.45,blazing_sun
32.3,60.05,1009.44,blazing_sun
32.28,60.19,1009.43,blazing_sun
32.27,60.28,1009.41,blazing_sun
32.27,59.94,1009.41,blazing_sun
32.28,60.09,1009.43,blazing_sun
32.28,60.21,1009.44,blazing_sun
32.3,59.52,1009.46,blazing_sun
32.31,59.38,1009.45,blazing_sun
32.29,59.83,1009.47,blazing_sun
32.27,60.19,1009.42,blazing_sun
32.28,59.98,1009.4,blazing_sun
32.28,60.47,1009.39,blazing_sun
32.3,59.89,1009.38,blazing_sun
32.32,59.57,1009.46,blazing_sun
32.31,59.75,1009.46,blazing_sun
32.58,61.97,1009.42,blazing_sun
32.8,60.32,1009.36,blazing_sun
32.88,57.96,1009.4,blazing_sun
32.97,56.94,1009.4,blazing_sun
33.01,57.44,1009.43,blazing_sun
32.99,58.2,1009.45,blazing_sun
32.93,57.89,1009.46,blazing_sun
32.93,59.27,1009.41,blazing_sun
32.97,59.75,1009.45,blazing_sun
32.99,58.47,1009.48,blazing_sun
32.94,58.36,1009.47,blazing_sun
32.93,59.32,1009.46,blazing_sun
32.98,56.94,1009.4,blazing_sun
33.03,56.53,1009.44,blazing_sun
33.02,57.88,1009.48,blazing_sun
33,58.34,1009.49,blazing_sun
32.97,58.72,1009.48,blazing_sun
32.94,58.28,1009.46,blazing_sun
32.9,58.3,1009.46,blazing_sun
32.87,57.95,1009.5,blazing_sun
32.83,58.06,1009.45,blazing_sun
32.8,58.06,1009.47,blazing_sun
32.74,59.47,1009.49,blazing_sun
32.68,60.14,1009.47,blazing_sun
32.58,59.63,1009.49,blazing_sun
32.5,59.39,1009.47,blazing_sun
32.45,60.13,1009.48,blazing_sun
32.4,60.08,1009.49,blazing_sun
32.36,60.53,1009.51,blazing_sun
32.34,60.91,1009.51,blazing_sun
32.34,60.7,1009.49,blazing_sun
32.34,59.86,1009.5,blazing_sun
32.35,59.6,1009.5,blazing_sun
32.34,59.67,1009.53,blazing_sun
32.34,59.93,1009.5,blazing_sun
32.33,60.3,1009.51,blazing_sun
32.32,60.52,1009.53,blazing_sun
32.3,60.73,1009.54,blazing_sun
32.28,60.7,1009.51,blazing_sun
32.28,60.76,1009.53,blazing_sun
